service_id,route_id,count
DIM,20E,17
DIM,20O,16
DIM,222E,7
DIM,222O,6
DIM,22E,15
DIM,22O,14
DIM,24E,28
DIM,24O,28
DIM,26E,47
DIM,26O,51
DIM,27N,18
DIM,27S,18
DIM,313N,1
DIM,313S,1
DIM,31N,18
DIM,31S,20
DIM,33N,12
DIM,33S,11
DIM,360N,25
DIM,37N,13
DIM,37S,13
DIM,39N,26
DIM,39S,24
DIM,40E,26
DIM,40O,26
DIM,42E,50
DIM,42O,50
DIM,43N,20
DIM,43S,20
DIM,45N,18
DIM,45S,18
DIM,46N,30
DIM,46S,29
DIM,48E,20
DIM,48O,19
DIM,50E,25
DIM,50O,25
DIM,52E,19
DIM,52O,18
DIM,55N,17
DIM,55S,18
DIM,56E,27
DIM,56O,27
DIM,58E,18
DIM,58O,17
DIM,60E,17
DIM,60O,19
DIM,61N,19
DIM,61S,18
DIM,63N,19
DIM,63S,17
DIM,65N,19
DIM,65S,17
DIM,66E,27
DIM,66O,26
DIM,70E,26
DIM,70O,28
DIM,73N,19
DIM,73S,21
DIM,74E,17
DIM,74O,18
DIM,76E,31
DIM,76O,29
DIM,903N,17
DIM,903S,15
SAM,12E,17
SAM,12O,17
SAM,144E,28
SAM,144O,28
SAM,151N,29
SAM,151S,27
SAM,17N,24
SAM,17S,21
SAM,20E,18
SAM,20O,18
SAM,222E,8
SAM,222O,7
SAM,22E,17
SAM,22O,16
SAM,24E,30
SAM,24O,30
SAM,26E,51
SAM,26O,51
SAM,27N,21
SAM,27S,20
SAM,2E,3
SAM,2O,2
SAM,313N,1
SAM,313S,1
SAM,31N,19
SAM,31S,21
SAM,33N,12
SAM,33S,11
SAM,360N,36
SAM,37N,13
SAM,37S,13
SAM,39N,26
SAM,39S,24
SAM,40E,27
SAM,40O,27
SAM,42E,51
SAM,42O,51
SAM,43N,20
SAM,43S,22
SAM,45N,17
SAM,45S,18
SAM,46N,30
SAM,46S,30
SAM,48E,22
SAM,48O,23
SAM,50E,25
SAM,50O,26
SAM,52E,21
SAM,52O,19
SAM,55N,18
SAM,55S,18
SAM,56E,26
SAM,56O,28
SAM,58E,19
SAM,58O,19
SAM,60E,19
SAM,60O,20
SAM,61N,20
SAM,61S,19
SAM,63N,21
SAM,63S,21
SAM,65N,21
SAM,65S,18
SAM,66E,27
SAM,66O,26
SAM,70E,26
SAM,70O,28
SAM,73N,22
SAM,73S,23
SAM,74E,17
SAM,74O,18
SAM,76E,31
SAM,76O,31
SAM,903N,18
SAM,903S,17
SEM,12E,21
SEM,12O,21
SEM,144E,34
SEM,144O,33
SEM,151N,49
SEM,151S,49
SEM,17N,35
SEM,17S,35
SEM,20E,21
SEM,20O,20
SEM,222E,13
SEM,222O,17
SEM,22E,19
SEM,22O,20
SEM,24E,37
SEM,24O,37
SEM,252E,6
SEM,252O,7
SEM,26E,67
SEM,26O,65
SEM,27N,28
SEM,27S,27
SEM,2E,4
SEM,2O,7
SEM,313N,2
SEM,313S,2
SEM,31N,26
SEM,31S,27
SEM,33N,24
SEM,33S,23
SEM,360N,36
SEM,36E,9
SEM,36O,8
SEM,37N,35
SEM,37S,33
SEM,39N,26
SEM,39S,28
SEM,40E,39
SEM,40O,39
SEM,41N,5
SEM,41S,4
SEM,42E,55
SEM,42O,57
SEM,43N,24
SEM,43S,26
SEM,45N,26
SEM,45S,28
SEM,46N,32
SEM,46S,33
SEM,48E,30
SEM,48O,26
SEM,50E,32
SEM,50O,33
SEM,52E,21
SEM,52O,19
SEM,55N,21
SEM,55S,25
SEM,56E,34
SEM,56O,30
SEM,58E,27
SEM,58O,26
SEM,60E,23
SEM,60O,22
SEM,61N,25
SEM,61S,26
SEM,63N,36
SEM,63S,34
SEM,65N,36
SEM,65S,38
SEM,66E,26
SEM,66O,24
SEM,70E,36
SEM,70O,33
SEM,730N,1
SEM,730S,1
SEM,73N,40
SEM,73S,39
SEM,744E,4
SEM,744O,4
SEM,74E,20
SEM,74O,21
SEM,76E,37
SEM,76O,38
SEM,901N,8
SEM,901S,6
SEM,902N,20
SEM,902S,22
SEM,903N,22
SEM,903S,25
SEM,925N,11
SEM,925S,10
SEM,942E,4
SEM,942O,4
DIM,12E,16
DIM,12O,16
DIM,144E,26
DIM,144O,27
DIM,151N,28
DIM,151S,27
DIM,17N,23
DIM,17S,21
DIM,20E,17
DIM,20O,16
DIM,222E,7
DIM,222O,6
DIM,22E,15
DIM,22O,14
DIM,24E,28
DIM,24O,28
DIM,26E,47
DIM,26O,51
DIM,27N,18
DIM,27S,18
DIM,313N,1
DIM,313S,1
DIM,31N,18
DIM,31S,20
DIM,33N,12
DIM,33S,11
DIM,360N,25
DIM,37N,13
DIM,37S,13
DIM,39N,26
DIM,39S,24
DIM,40E,26
DIM,40O,26
DIM,42E,50
DIM,42O,50
DIM,43N,20
DIM,43S,20
DIM,45N,18
DIM,45S,18
DIM,46N,30
DIM,46S,29
DIM,48E,20
DIM,48O,19
DIM,50E,25
DIM,50O,25
DIM,52E,19
DIM,52O,18
DIM,55N,17
DIM,55S,18
DIM,56E,27
DIM,56O,27
DIM,58E,18
DIM,58O,17
DIM,60E,17
DIM,60O,19
DIM,61N,19
DIM,61S,18
DIM,63N,19
DIM,63S,17
DIM,65N,19
DIM,65S,17
DIM,66E,27
DIM,66O,26
DIM,70E,26
DIM,70O,28
DIM,73N,19
DIM,73S,21
DIM,74E,17
DIM,74O,18
DIM,76E,31
DIM,76O,29
DIM,903N,17
DIM,903S,15
SAM,12E,17
SAM,12O,17
SAM,144E,28
SAM,144O,28
SAM,151N,29
SAM,151S,27
SAM,17N,24
SAM,17S,21
SAM,20E,18
SAM,20O,18
SAM,222E,8
SAM,222O,7
SAM,22E,17
SAM,22O,16
SAM,24E,30
SAM,24O,30
SAM,26E,51
SAM,26O,51
SAM,27N,21
SAM,27S,20
SAM,2E,3
SAM,2O,2
SAM,313N,1
SAM,313S,1
SAM,31N,19
SAM,31S,21
SAM,33N,12
SAM,33S,11
SAM,360N,36
SAM,37N,13
SAM,37S,13
SAM,39N,26
SAM,39S,24
SAM,40E,27
SAM,40O,27
SAM,42E,51
SAM,42O,51
SAM,43N,20
SAM,43S,22
SAM,45N,18
SAM,45S,18
SAM,46N,30
SAM,46S,30
SAM,48E,22
SAM,48O,23
SAM,50E,25
SAM,50O,26
SAM,52E,21
SAM,52O,19
SAM,55N,18
SAM,55S,18
SAM,56E,27
SAM,56O,28
SAM,58E,19
SAM,58O,19
SAM,60E,19
SAM,60O,20
SAM,61N,20
SAM,61S,19
SAM,63N,21
SAM,63S,21
SAM,65N,21
SAM,65S,18
SAM,66E,27
SAM,66O,26
SAM,70E,26
SAM,70O,28
SAM,73N,22
SAM,73S,23
SAM,74E,17
SAM,74O,18
SAM,76E,31
SAM,76O,31
SAM,903N,18
SAM,903S,17
SEM,12E,21
SEM,12O,21
SEM,144E,38
SEM,144O,40
SEM,151N,65
SEM,151S,67
SEM,17N,40
SEM,17S,39
SEM,20E,21
SEM,20O,20
SEM,222E,14
SEM,222O,17
SEM,22E,20
SEM,22O,21
SEM,24E,39
SEM,24O,42
SEM,252E,7
SEM,252O,8
SEM,26E,89
SEM,26O,92
SEM,27N,28
SEM,27S,27
SEM,2E,4
SEM,2O,7
SEM,313N,2
SEM,313S,2
SEM,31N,31
SEM,31S,34
SEM,33N,24
SEM,33S,25
SEM,36E,9
SEM,36O,9
SEM,37N,35
SEM,37S,33
SEM,39N,28
SEM,39S,30
SEM,40E,45
SEM,40O,45
SEM,41N,5
SEM,41S,4
SEM,42E,76
SEM,42O,76
SEM,43N,24
SEM,43S,26
SEM,45N,27
SEM,45S,29
SEM,46N,34
SEM,46S,35
SEM,48E,33
SEM,48O,30
SEM,50E,32
SEM,50O,34
SEM,52E,21
SEM,52O,19
SEM,55N,21
SEM,55S,26
SEM,56E,35
SEM,56O,31
SEM,58E,31
SEM,58O,28
SEM,60E,23
SEM,60O,22
SEM,61N,27
SEM,61S,28
SEM,63N,37
SEM,63S,34
SEM,65N,46
SEM,65S,49
SEM,66E,27
SEM,66O,24
SEM,70E,36
SEM,70O,33
SEM,730N,1
SEM,730S,1
SEM,73N,42
SEM,73S,42
SEM,744E,4
SEM,744O,4
SEM,74E,20
SEM,74O,21
SEM,76E,41
SEM,76O,43
SEM,901N,8
SEM,901S,6
SEM,902N,22
SEM,902S,22
SEM,903N,23
SEM,903S,27
SEM,925N,12
SEM,925S,11
SEM,942E,4
SEM,942O,4
AOUT16DIM,AOUT1612E,16
AOUT16DIM,AOUT1612O,16
AOUT16DIM,AOUT16144E,27
AOUT16DIM,AOUT16144O,27
AOUT16DIM,AOUT16151N,28
AOUT16DIM,AOUT16151S,27
AOUT16DIM,AOUT1617N,23
AOUT16DIM,AOUT1617S,21
AOUT16DIM,AOUT1620E,17
AOUT16DIM,AOUT1620O,16
AOUT16DIM,AOUT16222E,4
AOUT16DIM,AOUT16222O,4
AOUT16DIM,AOUT1622E,15
AOUT16DIM,AOUT1622O,14
AOUT16DIM,AOUT1624E,28
AOUT16DIM,AOUT1624O,28
AOUT16DIM,AOUT1626E,35
AOUT16DIM,AOUT1626O,39
AOUT16DIM,AOUT1627N,18
AOUT16DIM,AOUT1627S,18
AOUT16DIM,AOUT1631N,18
AOUT16DIM,AOUT1631S,20
AOUT16DIM,AOUT1633N,12
AOUT16DIM,AOUT1633S,11
AOUT16DIM,AOUT16360N,20
AOUT16DIM,AOUT1637N,13
AOUT16DIM,AOUT1637S,13
AOUT16DIM,AOUT1639N,26
AOUT16DIM,AOUT1639S,24
AOUT16DIM,AOUT1640E,26
AOUT16DIM,AOUT1640O,26
AOUT16DIM,AOUT1642E,33
AOUT16DIM,AOUT1642O,35
AOUT16DIM,AOUT1643N,20
AOUT16DIM,AOUT1643S,20
AOUT16DIM,AOUT1645N,6
AOUT16DIM,AOUT1645S,9
AOUT16DIM,AOUT1646N,30
AOUT16DIM,AOUT1646S,29
AOUT16DIM,AOUT1648E,20
AOUT16DIM,AOUT1648O,19
AOUT16DIM,AOUT1650E,25
AOUT16DIM,AOUT1650O,25
AOUT16DIM,AOUT1652E,19
AOUT16DIM,AOUT1652O,18
AOUT16DIM,AOUT1655N,17
AOUT16DIM,AOUT1655S,18
AOUT16DIM,AOUT1656E,27
AOUT16DIM,AOUT1656O,27
AOUT16DIM,AOUT1658E,18
AOUT16DIM,AOUT1658O,17
AOUT16DIM,AOUT1660E,17
AOUT16DIM,AOUT1660O,19
AOUT16DIM,AOUT1661N,19
AOUT16DIM,AOUT1661S,17
AOUT16DIM,AOUT1663N,19
AOUT16DIM,AOUT1663S,17
AOUT16DIM,AOUT1665N,19
AOUT16DIM,AOUT1665S,17
AOUT16DIM,AOUT1666E,27
AOUT16DIM,AOUT1666O,26
AOUT16DIM,AOUT1670E,26
AOUT16DIM,AOUT1670O,28
AOUT16DIM,AOUT1673N,19
AOUT16DIM,AOUT1673S,20
AOUT16DIM,AOUT1674E,17
AOUT16DIM,AOUT1674O,18
AOUT16DIM,AOUT1676E,31
AOUT16DIM,AOUT1676O,29
AOUT16DIM,AOUT16903N,17
AOUT16DIM,AOUT16903S,15
AOUT16SAM,AOUT1612E,17
AOUT16SAM,AOUT1612O,17
AOUT16SAM,AOUT16144E,28
AOUT16SAM,AOUT16144O,28
AOUT16SAM,AOUT16151N,29
AOUT16SAM,AOUT16151S,27
AOUT16SAM,AOUT1617N,24
AOUT16SAM,AOUT1617S,21
AOUT16SAM,AOUT1620E,18
AOUT16SAM,AOUT1620O,18
AOUT16SAM,AOUT16222E,6
AOUT16SAM,AOUT16222O,6
AOUT16SAM,AOUT1622E,17
AOUT16SAM,AOUT1622O,16
AOUT16SAM,AOUT1624E,30
AOUT16SAM,AOUT1624O,30
AOUT16SAM,AOUT1626E,39
AOUT16SAM,AOUT1626O,39
AOUT16SAM,AOUT1627N,21
AOUT16SAM,AOUT1627S,20
AOUT16SAM,AOUT162E,3
AOUT16SAM,AOUT162O,2
AOUT16SAM,AOUT1631N,19
AOUT16SAM,AOUT1631S,21
AOUT16SAM,AOUT1633N,12
AOUT16SAM,AOUT1633S,11
AOUT16SAM,AOUT16360N,29
AOUT16SAM,AOUT1637N,13
AOUT16SAM,AOUT1637S,13
AOUT16SAM,AOUT1639N,26
AOUT16SAM,AOUT1639S,24
AOUT16SAM,AOUT1640E,27
AOUT16SAM,AOUT1640O,27
AOUT16SAM,AOUT1642E,39
AOUT16SAM,AOUT1642O,37
AOUT16SAM,AOUT1643N,20
AOUT16SAM,AOUT1643S,22
AOUT16SAM,AOUT1645N,7
AOUT16SAM,AOUT1645S,9
AOUT16SAM,AOUT1646N,30
AOUT16SAM,AOUT1646S,30
AOUT16SAM,AOUT1648E,22
AOUT16SAM,AOUT1648O,23
AOUT16SAM,AOUT1650E,25
AOUT16SAM,AOUT1650O,26
AOUT16SAM,AOUT1652E,21
AOUT16SAM,AOUT1652O,19
AOUT16SAM,AOUT1655N,18
AOUT16SAM,AOUT1655S,18
AOUT16SAM,AOUT1656E,27
AOUT16SAM,AOUT1656O,28
AOUT16SAM,AOUT1658E,19
AOUT16SAM,AOUT1658O,19
AOUT16SAM,AOUT1660E,19
AOUT16SAM,AOUT1660O,20
AOUT16SAM,AOUT1661N,20
AOUT16SAM,AOUT1661S,18
AOUT16SAM,AOUT1663N,21
AOUT16SAM,AOUT1663S,21
AOUT16SAM,AOUT1665N,21
AOUT16SAM,AOUT1665S,18
AOUT16SAM,AOUT1666E,27
AOUT16SAM,AOUT1666O,26
AOUT16SAM,AOUT1670E,26
AOUT16SAM,AOUT1670O,28
AOUT16SAM,AOUT1673N,22
AOUT16SAM,AOUT1673S,23
AOUT16SAM,AOUT1674E,17
AOUT16SAM,AOUT1674O,18
AOUT16SAM,AOUT1676E,31
AOUT16SAM,AOUT1676O,32
AOUT16SAM,AOUT16903N,18
AOUT16SAM,AOUT16903S,17
AOUT16SEM,AOUT1612E,22
AOUT16SEM,AOUT1612O,22
AOUT16SEM,AOUT16144E,38
AOUT16SEM,AOUT16144O,38
AOUT16SEM,AOUT16151N,52
AOUT16SEM,AOUT16151S,54
AOUT16SEM,AOUT1617N,40
AOUT16SEM,AOUT1617S,35
AOUT16SEM,AOUT1620E,21
AOUT16SEM,AOUT1620O,20
AOUT16SEM,AOUT16222E,14
AOUT16SEM,AOUT16222O,16
AOUT16SEM,AOUT1622E,18
AOUT16SEM,AOUT1622O,18
AOUT16SEM,AOUT1624E,36
AOUT16SEM,AOUT1624O,41
AOUT16SEM,AOUT16252E,9
AOUT16SEM,AOUT16252O,11
AOUT16SEM,AOUT1626E,57
AOUT16SEM,AOUT1626O,64
AOUT16SEM,AOUT1627N,29
AOUT16SEM,AOUT1627S,27
AOUT16SEM,AOUT162E,3
AOUT16SEM,AOUT162O,5
AOUT16SEM,AOUT1631N,26
AOUT16SEM,AOUT1631S,30
AOUT16SEM,AOUT1633N,27
AOUT16SEM,AOUT1633S,25
AOUT16SEM,AOUT1636E,10
AOUT16SEM,AOUT1636O,10
AOUT16SEM,AOUT1637N,32
AOUT16SEM,AOUT1637S,26
AOUT16SEM,AOUT1639N,28
AOUT16SEM,AOUT1639S,32
AOUT16SEM,AOUT16402E,8
AOUT16SEM,AOUT16402O,4
AOUT16SEM,AOUT16404E,5
AOUT16SEM,AOUT16404O,5
AOUT16SEM,AOUT1640E,40
AOUT16SEM,AOUT1640O,40
AOUT16SEM,AOUT1641N,5
AOUT16SEM,AOUT1641S,4
AOUT16SEM,AOUT1642E,65
AOUT16SEM,AOUT1642O,62
AOUT16SEM,AOUT1643N,24
AOUT16SEM,AOUT1643S,25
AOUT16SEM,AOUT1645N,24
AOUT16SEM,AOUT1645S,24
AOUT16SEM,AOUT1646N,31
AOUT16SEM,AOUT1646S,35
AOUT16SEM,AOUT1648E,33
AOUT16SEM,AOUT1648O,29
AOUT16SEM,AOUT1650E,31
AOUT16SEM,AOUT1650O,34
AOUT16SEM,AOUT1652E,21
AOUT16SEM,AOUT1652O,19
AOUT16SEM,AOUT1655N,25
AOUT16SEM,AOUT1655S,29
AOUT16SEM,AOUT1656E,37
AOUT16SEM,AOUT1656O,29
AOUT16SEM,AOUT1658E,34
AOUT16SEM,AOUT1658O,30
AOUT16SEM,AOUT1660E,23
AOUT16SEM,AOUT1660O,22
AOUT16SEM,AOUT1661N,27
AOUT16SEM,AOUT1661S,28
AOUT16SEM,AOUT1663N,30
AOUT16SEM,AOUT1663S,29
AOUT16SEM,AOUT1665N,35
AOUT16SEM,AOUT1665S,42
AOUT16SEM,AOUT1666E,27
AOUT16SEM,AOUT1666O,24
AOUT16SEM,AOUT1670E,35
AOUT16SEM,AOUT1670O,33
AOUT16SEM,AOUT1673N,41
AOUT16SEM,AOUT1673S,40
AOUT16SEM,AOUT1674E,21
AOUT16SEM,AOUT1674O,21
AOUT16SEM,AOUT1676E,38
AOUT16SEM,AOUT1676O,37
AOUT16SEM,AOUT16901N,9
AOUT16SEM,AOUT16901S,6
AOUT16SEM,AOUT16902N,20
AOUT16SEM,AOUT16902S,22
AOUT16SEM,AOUT16903N,23
AOUT16SEM,AOUT16903S,28
AOUT16SEM,AOUT16925N,8
AOUT16SEM,AOUT16925S,9
JANV17DIM,JANV1712E,16
JANV17DIM,JANV1712O,16
JANV17DIM,JANV17144E,27
JANV17DIM,JANV17144O,27
JANV17DIM,JANV17151N,28
JANV17DIM,JANV17151S,27
JANV17DIM,JANV1717N,23
JANV17DIM,JANV1717S,21
JANV17DIM,JANV1720E,17
JANV17DIM,JANV1720O,16
JANV17DIM,JANV17222E,4
JANV17DIM,JANV17222O,4
JANV17DIM,JANV1722E,15
JANV17DIM,JANV1722O,14
JANV17DIM,JANV1724E,28
JANV17DIM,JANV1724O,28
JANV17DIM,JANV1726E,35
JANV17DIM,JANV1726O,39
JANV17DIM,JANV1727N,18
JANV17DIM,JANV1727S,18
JANV17DIM,JANV1731N,18
JANV17DIM,JANV1731S,20
JANV17DIM,JANV1733N,12
JANV17DIM,JANV1733S,11
JANV17DIM,JANV17360N,20
JANV17DIM,JANV1737N,13
JANV17DIM,JANV1737S,13
JANV17DIM,JANV1739N,26
JANV17DIM,JANV1739S,24
JANV17DIM,JANV1740E,26
JANV17DIM,JANV1740O,26
JANV17DIM,JANV1742E,33
JANV17DIM,JANV1742O,37
JANV17DIM,JANV1743N,20
JANV17DIM,JANV1743S,20
JANV17DIM,JANV1745N,6
JANV17DIM,JANV1745S,8
JANV17DIM,JANV1746N,30
JANV17DIM,JANV1746S,29
JANV17DIM,JANV1748E,20
JANV17DIM,JANV1748O,19
JANV17DIM,JANV1750E,25
JANV17DIM,JANV1750O,25
JANV17DIM,JANV1752E,19
JANV17DIM,JANV1752O,18
JANV17DIM,JANV1755N,17
JANV17DIM,JANV1755S,18
JANV17DIM,JANV1756E,27
JANV17DIM,JANV1756O,27
JANV17DIM,JANV1758E,18
JANV17DIM,JANV1758O,17
JANV17DIM,JANV1760E,17
JANV17DIM,JANV1760O,19
JANV17DIM,JANV1761N,19
JANV17DIM,JANV1761S,17
