shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
JUIN2212O,45.562572,-73.673538,32
JUIN2212O,45.562221,-73.673896,33
JUIN2212O,45.562124,-73.673997,34
JUIN2212O,45.561869,-73.674266,35
JUIN2212O,45.561491,-73.674649,36
JUIN2212O,45.561301,-73.674847,37
JUIN2212O,45.561148,-73.675007,38
JUIN2212O,45.560833,-73.675326,39
JUIN2212O,45.560508,-73.675645,40
JUIN2212O,45.560184,-73.675926,41
JUIN2212O,45.55985,-73.676194,42
JUIN2212O,45.559793,-73.676232,43
JUIN2212O,45.559544,-73.676398,44
JUIN2212O,45.559256,-73.676602,45
JUIN2212O,45.559112,-73.676717,46
JUIN2212O,45.558977,-73.676819,47
JUIN2212O,45.558652,-73.677023,48
JUIN2212O,45.558551,-73.677102,49
JUIN2212O,45.558409,-73.677214,50
JUIN2212O,45.558352,-73.677252,51
JUIN2212O,45.558274,-73.677303,52
JUIN2212O,45.55822,-73.677354,53
JUIN2212O,45.558292,-73.677508,54
JUIN2212O,45.558426,-73.677637,55
JUIN2212O,45.558516,-73.67774,56
JUIN2212O,45.55866,-73.677894,57
JUIN2212O,45.55893,-73.678074,58
JUIN2212O,45.55919,-73.678241,59
JUIN2212O,45.559433,-73.678383,60
JUIN2212O,45.559478,-73.678409,61
JUIN2212O,45.559694,-73.678563,62
JUIN2212O,45.559822,-73.678651,63
JUIN2212O,45.559883,-73.678692,64
JUIN2212O,45.56008,-73.678846,65
JUIN2212O,45.56017,-73.678923,66
JUIN2212O,45.560242,-73.678988,67
JUIN2212O,45.560404,-73.679167,68
JUIN2212O,45.560476,-73.679245,69
JUIN2212O,45.560628,-73.679412,70
JUIN2212O,45.560913,-73.679749,71
JUIN2212O,45.560943,-73.679784,72
JUIN2212O,45.561589,-73.680555,73
JUIN2212O,45.561643,-73.680606,74
JUIN2212O,45.561706,-73.68067,75
JUIN2212O,45.561579,-73.680881,76
JUIN2212O,45.561444,-73.681105,77
JUIN2212O,45.561147,-73.681706,78
JUIN2212O,45.561083,-73.681847,79
JUIN2212O,45.560786,-73.682397,80
JUIN2212O,45.560542,-73.682844,81
JUIN2212O,45.560406,-73.683126,82
JUIN2212O,45.560336,-73.683064,83
JUIN2212O,45.56029,-73.683023,84
JUIN2212O,45.560209,-73.682946,85
JUIN2212O,45.560155,-73.682881,86
JUIN2212O,45.559921,-73.683321,87
JUIN2212O,45.559794,-73.683559,88
JUIN2212O,45.559776,-73.683585,89
JUIN2212O,45.559722,-73.683572,90
JUIN2212O,45.55965,-73.68352,91
JUIN2212O,45.559612,-73.683466,92
JUIN2212O,45.559596,-73.683443,93
JUIN2212O,45.559596,-73.683379,94
JUIN2212O,45.559833,-73.682923,95
JUIN2212O,45.56002,-73.682562,96
JUIN22144E,45.532869,-73.824373,11
JUIN22144E,45.532954,-73.824206,12
JUIN22144E,45.5329,-73.824142,13
JUIN22144E,45.532649,-73.823846,14
JUIN22144E,45.532409,-73.823594,15
JUIN22144E,45.532317,-73.823498,16
JUIN22144E,45.530967,-73.822092,17
JUIN22144E,45.530909,-73.822031,18
JUIN22144E,45.5309,-73.822018,19
JUIN22144E,45.530622,-73.821709,20
JUIN22144E,45.53037,-73.821451,21
JUIN22144E,45.530056,-73.821142,22
JUIN22144E,45.52985,-73.821026,23
JUIN22144E,45.529248,-73.820562,24
JUIN22144E,45.529121,-73.820945,25
JUIN22144E,45.529061,-73.821136,26
JUIN22144E,45.528976,-73.821405,27
JUIN22144E,45.528921,-73.821571,28
JUIN22144E,45.528526,-73.821211,29
JUIN22144E,45.528221,-73.820927,30
JUIN22144E,45.52807,-73.820775,31
JUIN22144E,45.527773,-73.820477,32
JUIN22144E,45.527387,-73.820077,33
JUIN22144E,45.527153,-73.819844,34
JUIN22144E,45.526674,-73.819368,35
JUIN22144E,45.526624,-73.819318,36
JUIN22144E,45.526274,-73.81897,37
JUIN22144E,45.526104,-73.81879,38
JUIN22144E,45.525529,-73.818211,39
JUIN22144E,45.524465,-73.817092,40
JUIN22144E,45.524354,-73.816975,41
JUIN22144E,45.524282,-73.816898,42
JUIN22144E,45.524237,-73.816859,43
JUIN22144E,45.523627,-73.816254,44
JUIN22144E,45.522612,-73.815259,45
JUIN22144E,45.52255,-73.815198,46
JUIN22144E,45.522523,-73.815173,47
JUIN22144E,45.522514,-73.81516,48
JUIN22144E,45.521841,-73.814478,49
JUIN22144E,45.520917,-73.813538,50
JUIN22144E,45.520908,-73.813525,51
JUIN22144E,45.520661,-73.813292,52
JUIN22144E,45.520621,-73.813255,53
JUIN22144E,45.520588,-73.813231,54
JUIN22144E,45.520567,-73.813216,55
JUIN22144E,45.520414,-73.813164,56
JUIN22144E,45.520414,-73.813087,57
JUIN22144E,45.520398,-73.812626,58
JUIN22144E,45.520381,-73.812114,59
JUIN22144E,45.520356,-73.811372,60
JUIN22144E,45.520337,-73.811051,61
JUIN22144E,45.520296,-73.810373,62
JUIN22144E,45.520252,-73.810078,63
JUIN22144E,45.520234,-73.809822,64
JUIN22144E,45.520083,-73.809232,65
JUIN22144E,45.520083,-73.809207,66
JUIN22144E,45.520003,-73.808771,67
JUIN22144E,45.519843,-73.808118,68
JUIN22144E,45.519614,-73.80734,69
JUIN22144E,45.519593,-73.807271,70
JUIN22144E,45.519558,-73.807169,71
JUIN22144E,45.519513,-73.807002,72
JUIN22144E,45.519424,-73.806784,73
JUIN22144E,45.519361,-73.806566,74
JUIN22144E,45.519246,-73.806092,75
JUIN22144E,45.519192,-73.805759,76
JUIN22144E,45.519104,-73.805221,77
JUIN22144E,45.51906,-73.804939,78
JUIN22144E,45.518998,-73.804439,79
JUIN22144E,45.518907,-73.803538,80
JUIN22144E,45.518902,-73.803479,81
JUIN22144E,45.518893,-73.803351,82
JUIN22144E,45.518859,-73.802749,83
JUIN22144E,45.518841,-73.802531,84
JUIN22144E,45.518815,-73.802339,85
JUIN22144E,45.518771,-73.80184,86
JUIN22144E,45.518753,-73.801673,87
JUIN22144E,45.518736,-73.801494,88
JUIN22144E,45.518701,-73.801071,89
JUIN22144E,45.518697,-73.800915,90
JUIN22144E,45.518693,-73.800751,91
JUIN22144E,45.518694,-73.800393,92
JUIN22144E,45.518686,-73.800098,93
JUIN22144E,45.518686,-73.79983,94
JUIN22144E,45.518651,-73.799561,95
JUIN22144E,45.518607,-73.79924,96
JUIN22144E,45.518527,-73.798651,97
JUIN22144E,45.518496,-73.798383,98
JUIN22144E,45.518475,-73.798203,99
JUIN22144E,45.518439,-73.797972,100
JUIN22144E,45.518386,-73.797652,101
JUIN22144E,45.518333,-73.797319,102
JUIN22144E,45.518217,-73.796793,103
JUIN22144E,45.518128,-73.796371,104
JUIN22144E,45.517977,-73.795768,105
JUIN22144E,45.517897,-73.795461,106
JUIN22144E,45.517835,-73.795038,107
JUIN22144E,45.5178,-73.794577,108
JUIN22144E,45.517778,-73.794322,109
JUIN22144E,45.517765,-73.794167,110
JUIN22144E,45.517784,-73.793758,111
JUIN22144E,45.517812,-73.793387,112
JUIN22144E,45.51784,-73.792888,113
JUIN22144E,45.517878,-73.792453,114
JUIN22144E,45.517897,-73.791928,115
JUIN22144E,45.517909,-73.791704,116
JUIN22144E,45.517916,-73.79157,117
JUIN22144E,45.517952,-73.791339,118
JUIN22144E,45.517971,-73.791109,119
JUIN22144E,45.518044,-73.790649,120
JUIN22144E,45.518126,-73.790201,121
JUIN22144E,45.51819,-73.789869,122
JUIN22144E,45.518244,-73.789547,123
JUIN22144E,45.518272,-73.789383,124
JUIN22144E,45.518372,-73.788922,125
JUIN22144E,45.518427,-73.788628,126
JUIN22144E,45.5185,-73.788334,127
JUIN22144E,45.518618,-73.787874,128
JUIN22144E,45.518695,-73.787426,129
JUIN22144E,45.518728,-73.787234,130
JUIN22144E,45.518791,-73.787004,131
JUIN22144E,45.518837,-73.786685,132
JUIN22144E,45.518874,-73.786352,133
JUIN22144E,45.518893,-73.785917,134
JUIN22144E,45.518939,-73.785508,135
JUIN22144E,45.519012,-73.785175,136
JUIN22144E,45.519075,-73.784907,137
JUIN22144E,45.519157,-73.784664,138
JUIN22144E,45.519262,-73.784412,139
JUIN22144E,45.519275,-73.784383,140
JUIN22144E,45.519311,-73.784281,141
JUIN22144E,45.519356,-73.784166,142
JUIN22144E,45.519646,-73.783604,143
JUIN22144E,45.519763,-73.783323,144
JUIN22144E,45.519827,-73.783106,145
JUIN22144E,45.519899,-73.782837,146
JUIN22144E,45.51999,-73.782518,147
JUIN22144E,45.520054,-73.782313,148
JUIN22144E,45.520126,-73.782134,149
JUIN22144E,45.52018,-73.781981,150
JUIN22144E,45.520249,-73.781817,151
JUIN22144E,45.520325,-73.781636,152
JUIN22144E,45.520398,-73.781483,153
JUIN22144E,45.520542,-73.781202,154
JUIN22144E,45.520588,-73.7811,155
JUIN22144E,45.5206,-73.781068,156
JUIN22144E,45.520642,-73.780959,157
JUIN22144E,45.520705,-73.780716,158
JUIN22144E,45.520774,-73.780467,159
JUIN22144E,45.520814,-73.78032,160
JUIN22144E,45.520842,-73.780243,161
JUIN22144E,45.520895,-73.780295,162
JUIN22144E,45.520985,-73.780346,163
JUIN22144E,45.521219,-73.780514,164
JUIN22144E,45.521452,-73.780733,165
JUIN22144E,45.521659,-73.780926,166
JUIN22144E,45.522178,-73.781449,167
JUIN22144E,45.522194,-73.781464,168
JUIN22144E,45.522503,-73.781775,169
JUIN22144E,45.522539,-73.781647,170
JUIN22144E,45.522847,-73.780778,171
JUIN22144E,45.523037,-73.780203,172
JUIN22144E,45.523327,-73.779475,173
JUIN22144E,45.523427,-73.779206,174
JUIN22144E,45.524115,-73.777226,175
JUIN22144E,45.524305,-73.776753,176
JUIN22144E,45.524885,-73.775168,177
JUIN22144E,45.525048,-73.77476,178
JUIN22144E,45.525311,-73.773941,179
JUIN22144E,45.525491,-73.77348,180
JUIN22144E,45.52561,-73.773175,181
JUIN22144E,45.525719,-73.772894,182
JUIN22144E,45.525827,-73.772574,183
JUIN22144E,45.525891,-73.772318,184
JUIN22144E,45.525973,-73.771909,185
JUIN22144E,45.526046,-73.771449,186
JUIN22144E,45.526148,-73.770335,187
JUIN22144E,45.52621,-73.769745,188
JUIN22144E,45.52623,-73.769555,189
JUIN22144E,45.52624,-73.769401,190
JUIN22144E,45.526369,-73.767994,191
JUIN22144E,45.526483,-73.766634,192
JUIN22144E,45.526517,-73.766228,193
JUIN22144E,45.526554,-73.765793,194
JUIN22144E,45.526618,-73.765435,195
JUIN22144E,45.526691,-73.765025,196
JUIN22144E,45.526746,-73.764744,197
JUIN22144E,45.526764,-73.76468,198
JUIN22144E,45.5268,-73.764552,199
JUIN22144E,45.526909,-73.764233,200
JUIN22144E,45.527108,-73.763696,201
JUIN22144E,45.527271,-73.763313,202
JUIN22144E,45.527352,-73.76307,203
JUIN22144E,45.527437,-73.76282,204
JUIN22144E,45.527443,-73.762801,205
JUIN22144E,45.527488,-73.762609,206
JUIN22144E,45.527497,-73.762545,207
JUIN22144E,45.52797,-73.760538,208
JUIN22144E,45.528095,-73.760008,209
JUIN22144E,45.528206,-73.75954,210
JUIN22144E,45.528342,-73.758965,211
JUIN22144E,45.528524,-73.758338,212
JUIN22144E,45.528669,-73.757865,213
JUIN22144E,45.528841,-73.757456,214
JUIN22144E,45.529117,-73.756754,215
JUIN22144E,45.529384,-73.756076,216
JUIN22144E,45.529407,-73.756021,217
JUIN22144E,45.529646,-73.75545,218
JUIN22144E,45.529583,-73.755386,219
JUIN22144E,45.529548,-73.755296,220
JUIN22144E,45.529521,-73.755168,221
JUIN22144E,45.529503,-73.755091,222
JUIN22144E,45.529468,-73.754796,223
JUIN22144E,45.529415,-73.754258,224
JUIN22144E,45.529406,-73.754134,225
JUIN22144E,45.529389,-73.753887,226
JUIN22144E,45.529336,-73.753323,227
JUIN22144E,45.52931,-73.752901,228
JUIN22144E,45.529293,-73.752453,229
JUIN22144E,45.529312,-73.752107,230
JUIN22144E,45.529401,-73.75164,231
JUIN22144E,45.529412,-73.751583,232
JUIN22144E,45.529503,-73.751225,233
JUIN22144E,45.529557,-73.751058,234
JUIN22144E,45.529593,-73.750943,235
JUIN22144E,45.529647,-73.750828,236
JUIN22144E,45.529783,-73.750509,237
JUIN22144E,45.53,-73.750023,238
JUIN22144E,45.53028,-73.749385,239
JUIN22144E,45.530308,-73.74932,240
JUIN22144E,45.530317,-73.749295,241
JUIN22144E,45.530619,-73.74863,242
JUIN22144E,45.530705,-73.748439,243
JUIN22144E,45.531067,-73.747839,244
JUIN22144E,45.531338,-73.747379,245
JUIN22144E,45.531392,-73.74729,246
JUIN22144E,45.531455,-73.747162,247
JUIN22144E,45.531463,-73.747146,248
JUIN22144E,45.531618,-73.74683,249
JUIN22144E,45.531744,-73.746587,250
JUIN22144E,45.531871,-73.746357,251
JUIN22144E,45.531943,-73.746217,252
JUIN22144E,45.53206,-73.746012,253
JUIN22144E,45.532205,-73.74577,254
JUIN22144E,45.532344,-73.74547,255
JUIN22144E,45.532377,-73.745399,256
JUIN22144E,45.532404,-73.745297,257
JUIN22144E,45.532548,-73.745028,258
JUIN22144E,45.532576,-73.744952,259
JUIN22144E,45.532603,-73.744888,260
JUIN22144E,45.532784,-73.744441,261
JUIN22144E,45.532986,-73.743833,262
JUIN22144E,45.533074,-73.743571,263
JUIN22144E,45.53311,-73.743456,264
JUIN22144E,45.533327,-73.74283,265
JUIN22144E,45.533626,-73.742024,266
JUIN22144E,45.533635,-73.741986,267
JUIN22144E,45.533834,-73.741487,268
JUIN22144E,45.534035,-73.740976,269
JUIN22144E,45.53406,-73.740912,270
JUIN22144E,45.534069,-73.740887,271
JUIN22144E,45.53425,-73.740401,272
JUIN22144E,45.53434,-73.740171,273
JUIN22144E,45.534341,-73.740158,274
JUIN22144E,45.534404,-73.740005,275
JUIN22144E,45.534522,-73.739544,276
JUIN22144E,45.534558,-73.739199,277
JUIN22144E,45.534595,-73.73893,278
JUIN22144E,45.534713,-73.738329,279
JUIN22144E,45.534804,-73.737932,280
JUIN22144E,45.534813,-73.737894,281
JUIN22144E,45.534985,-73.737382,282
JUIN22144E,45.535064,-73.73718,283
JUIN22144E,45.535184,-73.736871,284
JUIN22144E,45.535383,-73.736411,285
JUIN22144E,45.535465,-73.736091,286
JUIN22144E,45.53561,-73.73549,287
JUIN22144E,45.535619,-73.735464,288
JUIN22144E,45.535746,-73.735068,289
JUIN22144E,45.535836,-73.734876,290
JUIN22144E,45.535951,-73.734664,291
JUIN22144E,45.535954,-73.734659,292
JUIN22144E,45.536152,-73.734314,293
JUIN22144E,45.536216,-73.734199,294
JUIN22144E,45.536523,-73.733637,295
JUIN22144E,45.536523,-73.733586,296
JUIN22144E,45.536541,-73.733509,297
JUIN22144E,45.536568,-73.733445,298
JUIN22144E,45.536604,-73.733317,299
JUIN22144E,45.536632,-73.733202,300
JUIN22144E,45.53665,-73.7331,301
JUIN22144E,45.536651,-73.733087,302
JUIN22144E,45.536659,-73.73301,303
JUIN22144E,45.536668,-73.732857,304
JUIN22144E,45.536668,-73.732742,305
JUIN22144E,45.536678,-73.732588,306
JUIN22144E,45.536687,-73.73246,307
JUIN22144E,45.536697,-73.732375,308
JUIN22144E,45.536705,-73.732306,309
JUIN22144E,45.536724,-73.732178,310
JUIN22144E,45.536751,-73.732102,311
JUIN22144E,45.536778,-73.732038,312
JUIN22144E,45.536715,-73.731974,313
JUIN22144E,45.536167,-73.731498,314
JUIN22144E,45.535969,-73.73133,315
JUIN22144E,45.535107,-73.730597,316
JUIN22144E,45.534649,-73.730134,317
JUIN22144E,45.534396,-73.729889,318
JUIN22144E,45.53376,-73.729273,319
JUIN22144E,45.533194,-73.728605,320
JUIN22144E,45.53271,-73.728026,321
JUIN22144E,45.531803,-73.726999,322
JUIN22144E,45.531606,-73.726678,323
JUIN22144E,45.531525,-73.726511,324
JUIN22144E,45.531417,-73.72628,325
JUIN22144E,45.531319,-73.726024,326
JUIN22144E,45.531185,-73.725677,327
JUIN22144E,45.530718,-73.724946,328
JUIN22144E,45.530332,-73.724342,329
JUIN22144E,45.529749,-73.723431,330
JUIN22144E,45.529705,-73.723252,331
JUIN22144E,45.529517,-73.722993,332
JUIN22144E,45.529462,-73.722918,333
JUIN22144E,45.528933,-73.722084,334
JUIN22144E,45.528601,-73.721557,335
JUIN22144E,45.528377,-73.721121,336
JUIN22144E,45.528162,-73.720672,337
JUIN22144E,45.527929,-73.720172,338
JUIN22144E,45.527705,-73.719608,339
JUIN22144E,45.52741,-73.718775,340
JUIN22144E,45.526676,-73.716826,341
JUIN22144E,45.526112,-73.715313,342
JUIN22144E,45.525906,-73.714775,343
JUIN22144E,45.525726,-73.714326,344
JUIN22144E,45.52535,-73.713364,345
JUIN22144E,45.525243,-73.713121,346
JUIN22144E,45.525171,-73.712967,347
JUIN22144E,45.524956,-73.712339,348
JUIN22144E,45.524885,-73.712147,349
JUIN22144E,45.524804,-73.711967,350
JUIN22144E,45.52475,-73.711864,351
JUIN22144E,45.524463,-73.711338,352
JUIN22144E,45.524382,-73.71121,353
JUIN22144E,45.523387,-73.709593,354
JUIN22144E,45.523126,-73.709157,355
JUIN22144E,45.5231,-73.709119,356
JUIN22144E,45.522714,-73.708521,357
JUIN22144E,45.522454,-73.708118,358
JUIN22144E,45.522193,-73.707707,359
JUIN22144E,45.522113,-73.707579,360
JUIN22144E,45.52179,-73.707079,361
JUIN22144E,45.521664,-73.706886,362
JUIN22144E,45.521422,-73.706476,363
JUIN22144E,45.520964,-73.705578,364
JUIN22144E,45.519492,-73.703245,365
JUIN22144E,45.518811,-73.702165,366
JUIN22144E,45.518533,-73.701716,367
JUIN22144E,45.517921,-73.70074,368
JUIN22144E,45.517447,-73.699984,369
JUIN22144E,45.515832,-73.697368,370
JUIN22144E,45.51524,-73.696393,371
JUIN22144E,45.514495,-73.695238,372
JUIN22144E,45.513324,-73.693387,373
JUIN22144E,45.51331,-73.693365,374
JUIN22144E,45.513122,-73.69307,375
JUIN22144E,45.513086,-73.693006,376
JUIN22144E,45.513032,-73.692917,377
JUIN22144E,45.513131,-73.692802,378
JUIN22144E,45.514168,-73.691513,379
JUIN22144E,45.513913,-73.691111,380
JUIN22144E,45.51275,-73.689281,381
JUIN22144E,45.512723,-73.689165,382
JUIN22144E,45.512741,-73.689076,383
JUIN22144E,45.512958,-73.688782,384
JUIN22144E,45.513111,-73.688591,385
JUIN22144E,45.513616,-73.687953,386
JUIN22144E,45.514202,-73.687263,387
JUIN22144E,45.514743,-73.686548,388
JUIN22144E,45.515293,-73.685846,389
JUIN22144E,45.515583,-73.685484,390
JUIN22144E,45.515834,-73.68517,391
JUIN22144E,45.514901,-73.683695,392
JUIN22144E,45.514856,-73.683656,393
JUIN22144E,45.514757,-73.683528,394
JUIN22144E,45.514497,-73.683233,395
JUIN22144E,45.514344,-73.68304,396
JUIN22144E,45.514245,-73.682886,397
JUIN22144E,45.5142,-73.682797,398
JUIN22144E,45.514173,-73.682758,399
JUIN22144E,45.513716,-73.682027,400
JUIN22144E,45.513535,-73.68227,401
JUIN22144E,45.513454,-73.682372,402
JUIN22144E,45.513215,-73.682686,403
JUIN22144O,45.513209,-73.682694,11
JUIN22144O,45.513209,-73.682694,12
JUIN22144O,45.513084,-73.682857,13
JUIN22144O,45.513435,-73.683439,14
JUIN22144O,45.513524,-73.683588,15
JUIN22144O,45.513551,-73.683639,16
JUIN22144O,45.513587,-73.683703,17
JUIN22144O,45.512902,-73.684559,18
JUIN22144O,45.512694,-73.684839,19
JUIN22144O,45.512108,-73.685567,20
JUIN22144O,45.511234,-73.686665,21
JUIN22144O,45.510368,-73.687763,22
JUIN22144O,45.510143,-73.688043,23
JUIN22144O,45.510272,-73.688253,24
JUIN22144O,45.510349,-73.688377,25
JUIN22144O,45.512052,-73.691095,26
JUIN22144O,45.51235,-73.69157,27
JUIN22144O,45.513131,-73.692802,28
JUIN22144O,45.513185,-73.692879,29
JUIN22144O,45.513221,-73.692943,30
JUIN22144O,45.514119,-73.694371,31
JUIN22144O,45.514585,-73.695111,32
JUIN22144O,45.515303,-73.696227,33
JUIN22144O,45.515922,-73.697253,34
JUIN22144O,45.517341,-73.699552,35
JUIN22144O,45.517537,-73.699869,36
JUIN22144O,45.518623,-73.701601,37
JUIN22144O,45.518964,-73.702166,38
JUIN22144O,45.521037,-73.705489,39
JUIN22144O,45.521458,-73.706284,40
JUIN22144O,45.521745,-73.706797,41
JUIN22144O,45.521871,-73.706989,42
JUIN22144O,45.522185,-73.707451,43
JUIN22144O,45.522266,-73.70758,44
JUIN22144O,45.52249,-73.707926,45
JUIN22144O,45.522603,-73.708115,46
JUIN22144O,45.522876,-73.708568,47
JUIN22144O,45.523118,-73.708965,48
JUIN22144O,45.523217,-73.709132,49
JUIN22144O,45.524526,-73.711249,50
JUIN22144O,45.525011,-73.712006,51
JUIN22144O,45.525146,-73.712186,52
JUIN22144O,45.52528,-73.712378,53
JUIN22144O,45.525495,-73.712763,54
JUIN22144O,45.525679,-73.713057,55
JUIN22144O,45.526464,-73.714316,56
JUIN22144O,45.527433,-73.715856,57
JUIN22144O,45.528411,-73.717345,58
JUIN22144O,45.529057,-73.718346,59
JUIN22144O,45.529111,-73.718436,60
JUIN22144O,45.529613,-73.719231,61
JUIN22144O,45.530263,-73.720245,62
JUIN22144O,45.530816,-73.721105,63
JUIN22144O,45.531129,-73.721633,64
JUIN22144O,45.531219,-73.721785,65
JUIN22144O,45.531396,-73.723412,66
JUIN22144O,45.531467,-73.72395,67
JUIN22144O,45.531205,-73.724333,68
JUIN22144O,45.531164,-73.724384,69
JUIN22144O,45.530844,-73.72478,70
JUIN22144O,45.530988,-73.724985,71
JUIN22144O,45.531185,-73.725306,72
JUIN22144O,45.531311,-73.725588,73
JUIN22144O,45.531445,-73.725934,74
JUIN22144O,45.531535,-73.72614,75
JUIN22144O,45.531624,-73.726319,76
JUIN22144O,45.53175,-73.726537,77
JUIN22144O,45.531884,-73.726717,78
JUIN22144O,45.532342,-73.727257,79
JUIN22144O,45.53333,-73.728464,80
JUIN22144O,45.533859,-73.729043,81
JUIN22144O,45.534165,-73.729338,82
JUIN22144O,45.534596,-73.729788,83
JUIN22144O,45.534757,-73.729955,84
JUIN22144O,45.535206,-73.73038,85
JUIN22144O,45.53632,-73.731383,86
JUIN22144O,45.536599,-73.731615,87
JUIN22144O,45.536805,-73.73182,88
JUIN22144O,45.536778,-73.732038,89
JUIN22144O,45.536805,-73.732115,90
JUIN22144O,45.536814,-73.732204,91
JUIN22144O,45.536813,-73.732294,92
JUIN22144O,45.536785,-73.732801,93
JUIN22144O,45.536776,-73.732972,94
JUIN22144O,45.536749,-73.733164,95
JUIN22144O,45.536694,-73.733343,96
JUIN22144O,45.536667,-73.73342,97
JUIN22144O,45.536595,-73.733561,98
JUIN22144O,45.536523,-73.733637,99
JUIN22144O,45.536216,-73.734199,100
JUIN22144O,45.536152,-73.734314,101
JUIN22144O,45.535954,-73.734659,102
JUIN22144O,45.535902,-73.734754,103
JUIN22144O,45.535836,-73.734876,104
JUIN22144O,45.535746,-73.735068,105
JUIN22144O,45.535619,-73.735464,106
JUIN22144O,45.53561,-73.73549,107
JUIN22144O,45.535465,-73.736091,108
JUIN22144O,45.535383,-73.736411,109
JUIN22144O,45.535184,-73.736871,110
JUIN22144O,45.535152,-73.736954,111
JUIN22144O,45.535103,-73.737079,112
JUIN22144O,45.534985,-73.737382,113
JUIN22144O,45.534813,-73.737894,114
JUIN22144O,45.534804,-73.737932,115
JUIN22144O,45.534713,-73.738329,116
JUIN22144O,45.53468,-73.738496,117
JUIN22144O,45.534595,-73.73893,118
JUIN22144O,45.534558,-73.739199,119
JUIN22144O,45.534522,-73.739544,120
JUIN22144O,45.534404,-73.740005,121
