shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
JUIN2312O1,45.56222054,-73.6738955,29
JUIN2312O1,45.56186904,-73.67426591,30
JUIN2312O1,45.56149052,-73.67464903,31
JUIN2312O1,45.56114804,-73.67500664,32
JUIN2312O1,45.5608326,-73.67532591,33
JUIN2312O1,45.56050817,-73.67564514,34
JUIN2312O1,45.5601838,-73.67592594,35
JUIN2312O1,45.55985045,-73.67619389,36
JUIN2312O1,45.55954419,-73.67639789,37
JUIN2312O1,45.55925593,-73.67660193,38
JUIN2312O1,45.55911178,-73.67671677,39
JUIN2312O1,45.55897665,-73.67681882,40
JUIN2312O1,45.55865239,-73.67702275,41
JUIN2312O1,45.55855122,-73.67710234,42
JUIN2312O1,45.55840914,-73.67721412,43
JUIN2312O1,45.55827402,-73.67730336,44
JUIN2312O1,45.55821995,-73.67735442,45
JUIN2312O1,45.5582917,-73.67750836,46
JUIN2312O1,45.55842648,-73.67763687,47
JUIN2312O1,45.5585163,-73.67773963,48
JUIN2312O1,45.55866003,-73.67789379,49
JUIN2312O1,45.5589297,-73.67807397,50
JUIN2312O1,45.55919039,-73.67824132,51
JUIN2312O1,45.55943313,-73.67838299,52
JUIN2312O1,45.55947808,-73.67840875,53
JUIN2312O1,45.5596938,-73.67856314,54
JUIN2312O1,45.55982226,-73.67865072,55
JUIN2312O1,45.55988256,-73.67869184,56
JUIN2312O1,45.56008029,-73.67884618,57
JUIN2312O1,45.56017015,-73.67892332,58
JUIN2312O1,45.56024203,-73.6789876,59
JUIN2312O1,45.56040372,-73.67916744,60
JUIN2312O1,45.56047559,-73.67924453,61
JUIN2312O1,45.5606283,-73.67941154,62
JUIN2312O1,45.56094265,-73.67978402,63
JUIN2312O1,45.56158932,-73.68055467,64
JUIN2312O1,45.56164323,-73.68060609,65
JUIN2312O1,45.56170611,-73.68067034,66
JUIN2312O1,45.56157915,-73.68088129,67
JUIN2312O1,45.56144447,-73.68110503,68
JUIN2312O1,45.56114657,-73.68170613,69
JUIN2312O1,45.56108336,-73.68184684,70
JUIN2312O1,45.56078554,-73.68239669,71
JUIN2312O1,45.56054187,-73.68284424,72
JUIN2312O1,45.56040644,-73.68312561,73
JUIN2312O1,45.56033636,-73.6830639,74
JUIN2312O1,45.56028963,-73.68302275,75
JUIN2312O1,45.56020877,-73.68294563,76
JUIN2312O1,45.56015488,-73.68288141,77
JUIN2312O1,45.5599207,-73.68332104,78
JUIN2312O1,45.55979386,-73.68355914,79
JUIN2312O1,45.55977582,-73.6835847,80
JUIN2312O1,45.55972185,-73.68357171,81
JUIN2312O1,45.55964995,-73.68352024,82
JUIN2312O1,45.55961196,-73.68346591,83
JUIN2312O1,45.55959608,-73.68344321,84
JUIN2312O1,45.55959619,-73.68337916,85
JUIN2312O1,45.55983282,-73.68292266,86
JUIN2312O1,45.56001989,-73.68256175,87
JUIN23144E2,45.53286923,-73.82437316,10
JUIN23144E2,45.5329541,-73.8242061,11
JUIN23144E2,45.53290029,-73.82414177,12
JUIN23144E2,45.53264918,-73.82384585,13
JUIN23144E2,45.53231722,-73.82349826,14
JUIN23144E2,45.53090862,-73.82203066,15
JUIN23144E2,45.53089966,-73.8220178,16
JUIN23144E2,45.53062158,-73.82170895,17
JUIN23144E2,45.53037035,-73.82145146,18
JUIN23144E2,45.53005628,-73.82114241,19
JUIN23144E2,45.52984964,-73.82102601,20
JUIN23144E2,45.52924805,-73.8205617,21
JUIN23144E2,45.529121,-73.82094505,22
JUIN23144E2,45.52906067,-73.82113611,23
JUIN23144E2,45.52897573,-73.82140511,24
JUIN23144E2,45.52892127,-73.82157123,25
JUIN23144E2,45.52852636,-73.82121052,26
JUIN23144E2,45.52822121,-73.82092713,27
JUIN23144E2,45.52777255,-73.8204765,28
JUIN23144E2,45.52738674,-73.82007745,29
JUIN23144E2,45.52715258,-73.81984423,30
JUIN23144E2,45.526624,-73.81931781,31
JUIN23144E2,45.52627404,-73.81897018,32
JUIN23144E2,45.52610357,-73.81878999,33
JUIN23144E2,45.52552929,-73.81821067,34
JUIN23144E2,45.52435394,-73.81697511,35
JUIN23144E2,45.52428216,-73.8168979,36
JUIN23144E2,45.52423728,-73.81685925,37
JUIN23144E2,45.52362706,-73.81625416,38
JUIN23144E2,45.52255017,-73.81519845,39
JUIN23144E2,45.52252325,-73.8151727,40
JUIN23144E2,45.52251429,-73.81515985,41
JUIN23144E2,45.52184129,-73.81447765,42
JUIN23144E2,45.52091703,-73.81353805,43
JUIN23144E2,45.52090807,-73.8135252,44
JUIN23144E2,45.52066075,-73.81329235,45
JUIN23144E2,45.52062086,-73.8132548,46
JUIN23144E2,45.52056698,-73.81321609,47
JUIN23144E2,45.52041415,-73.81316404,48
JUIN23144E2,45.52041436,-73.81308724,49
JUIN23144E2,45.52039762,-73.81262633,50
JUIN23144E2,45.52038103,-73.81211422,51
JUIN23144E2,45.52035606,-73.81137165,52
JUIN23144E2,45.52029579,-73.81037289,53
JUIN23144E2,45.5202516,-73.81007823,54
JUIN23144E2,45.52023429,-73.80982213,55
JUIN23144E2,45.52008292,-73.80923248,56
JUIN23144E2,45.52008299,-73.80920688,57
JUIN23144E2,45.52000318,-73.80877123,58
JUIN23144E2,45.51984298,-73.80811753,59
JUIN23144E2,45.5195933,-73.80727135,60
JUIN23144E2,45.51955758,-73.80716875,61
JUIN23144E2,45.51951304,-73.80700211,62
JUIN23144E2,45.51942364,-73.80678402,63
JUIN23144E2,45.51936124,-73.80656607,64
JUIN23144E2,45.51924553,-73.80609184,65
JUIN23144E2,45.51919243,-73.80575874,66
JUIN23144E2,45.51910388,-73.80522065,67
JUIN23144E2,45.51905965,-73.80493881,68
JUIN23144E2,45.51899799,-73.80443927,69
JUIN23144E2,45.51890156,-73.80347874,70
JUIN23144E2,45.5188929,-73.80335069,71
JUIN23144E2,45.51885851,-73.8027489,72
JUIN23144E2,45.51884109,-73.8025312,73
JUIN23144E2,45.5188146,-73.80233906,74
JUIN23144E2,45.51877093,-73.80183962,75
JUIN23144E2,45.51875337,-73.80167313,76
JUIN23144E2,45.51873585,-73.80149383,77
JUIN23144E2,45.51870097,-73.80107124,78
JUIN23144E2,45.51869281,-73.80075119,79
JUIN23144E2,45.51869376,-73.8003928,80
JUIN23144E2,45.51868553,-73.80009835,81
JUIN23144E2,45.51868624,-73.79982955,82
JUIN23144E2,45.51865095,-73.79956056,83
JUIN23144E2,45.5186068,-73.79924033,84
JUIN23144E2,45.51852735,-73.7986511,85
JUIN23144E2,45.51847454,-73.79820282,86
JUIN23144E2,45.51843914,-73.79797223,87
JUIN23144E2,45.51838599,-73.79765195,88
JUIN23144E2,45.51833286,-73.79731887,89
JUIN23144E2,45.51821725,-73.79679346,90
JUIN23144E2,45.51812837,-73.7963706,91
JUIN23144E2,45.51797695,-73.7957682,92
JUIN23144E2,45.51789676,-73.79546059,93
JUIN23144E2,45.51783487,-73.79503786,94
JUIN23144E2,45.51780006,-73.79457689,95
JUIN23144E2,45.51776513,-73.79416711,96
JUIN23144E2,45.51778418,-73.79375761,97
JUIN23144E2,45.51781213,-73.79338656,98
JUIN23144E2,45.5178404,-73.79288751,99
JUIN23144E2,45.51787751,-73.7924525,100
JUIN23144E2,45.51789685,-73.79192781,101
JUIN23144E2,45.51791576,-73.79156951,102
JUIN23144E2,45.51795234,-73.7913393,103
JUIN23144E2,45.51797093,-73.79110899,104
JUIN23144E2,45.51804409,-73.79064857,105
JUIN23144E2,45.51812621,-73.790201,106
JUIN23144E2,45.51819004,-73.78986853,107
JUIN23144E2,45.51827226,-73.78938255,108
JUIN23144E2,45.51837241,-73.78892226,109
JUIN23144E2,45.51842714,-73.78862814,110
JUIN23144E2,45.51849987,-73.78833411,111
JUIN23144E2,45.51861801,-73.78787391,112
JUIN23144E2,45.5187276,-73.78723446,113
JUIN23144E2,45.51879117,-73.78700438,114
JUIN23144E2,45.51883696,-73.78668461,115
JUIN23144E2,45.51887379,-73.786352,116
JUIN23144E2,45.51889288,-73.78591689,117
JUIN23144E2,45.51893889,-73.78550752,118
JUIN23144E2,45.51901171,-73.78517508,119
JUIN23144E2,45.51907537,-73.7849066,120
JUIN23144E2,45.51915696,-73.78466381,121
JUIN23144E2,45.51927464,-73.78438279,122
JUIN23144E2,45.51931089,-73.78428057,123
JUIN23144E2,45.51935617,-73.7841656,124
JUIN23144E2,45.51964551,-73.78360384,125
JUIN23144E2,45.51976319,-73.78332283,126
JUIN23144E2,45.51982672,-73.78310554,127
JUIN23144E2,45.51989937,-73.78283709,128
JUIN23144E2,45.51999014,-73.78251754,129
JUIN23144E2,45.52005364,-73.78231305,130
JUIN23144E2,45.52012607,-73.78213421,131
JUIN23144E2,45.52018044,-73.78198087,132
JUIN23144E2,45.52032526,-73.78163598,133
JUIN23144E2,45.52039763,-73.78148274,134
JUIN23144E2,45.52054229,-73.78120185,135
JUIN23144E2,45.52058754,-73.78109967,136
JUIN23144E2,45.52059989,-73.78106773,137
JUIN23144E2,45.52064187,-73.78095913,138
JUIN23144E2,45.52070546,-73.78071624,139
JUIN23144E2,45.52081441,-73.78031996,140
JUIN23144E2,45.5208416,-73.7802433,141
JUIN23144E2,45.52089546,-73.78029477,142
JUIN23144E2,45.52098532,-73.78034641,143
JUIN23144E2,45.52121886,-73.78051398,144
JUIN23144E2,45.52145229,-73.78073276,145
JUIN23144E2,45.52165877,-73.78092579,146
JUIN23144E2,45.52217846,-73.78144874,147
JUIN23144E2,45.52250253,-73.78177486,148
JUIN23144E2,45.52253884,-73.78164703,149
JUIN23144E2,45.52284693,-73.78077809,150
JUIN23144E2,45.5230373,-73.78020299,151
JUIN23144E2,45.52332704,-73.77947477,152
JUIN23144E2,45.52342668,-73.77920643,153
JUIN23144E2,45.52411538,-73.77722563,154
JUIN23144E2,45.52430549,-73.77675292,155
JUIN23144E2,45.52488522,-73.77516837,156
JUIN23144E2,45.52504817,-73.77475952,157
JUIN23144E2,45.52531109,-73.77394149,158
JUIN23144E2,45.52560987,-73.77317484,159
JUIN23144E2,45.52571853,-73.77289373,160
JUIN23144E2,45.52582727,-73.77257422,161
JUIN23144E2,45.52589087,-73.77231849,162
JUIN23144E2,45.52597283,-73.77190923,163
JUIN23144E2,45.52604591,-73.77144872,164
JUIN23144E2,45.52614753,-73.77033545,165
JUIN23144E2,45.52623036,-73.76955493,166
JUIN23144E2,45.52623972,-73.76940136,167
JUIN23144E2,45.52636901,-73.76799377,168
JUIN23144E2,45.52651712,-73.76622782,169
JUIN23144E2,45.52655412,-73.76579273,170
JUIN23144E2,45.52661794,-73.76543457,171
JUIN23144E2,45.52669088,-73.76502526,172
JUIN23144E2,45.52674552,-73.76474387,173
JUIN23144E2,45.52679996,-73.7645521,174
JUIN23144E2,45.52690868,-73.76423256,175
JUIN23144E2,45.52710788,-73.7636958,176
JUIN23144E2,45.52727074,-73.7633125,177
JUIN23144E2,45.52735228,-73.76306965,178
JUIN23144E2,45.52744289,-73.76280122,179
JUIN23144E2,45.52748832,-73.7626094,180
JUIN23144E2,45.52749747,-73.76254544,181
JUIN23144E2,45.52796998,-73.76053769,182
JUIN23144E2,45.52820621,-73.7595402,183
JUIN23144E2,45.52834249,-73.75896473,184
JUIN23144E2,45.52852388,-73.75833824,185
JUIN23144E2,45.52866892,-73.75786522,186
JUIN23144E2,45.52884081,-73.75745633,187
JUIN23144E2,45.52938382,-73.75607613,188
JUIN23144E2,45.52940712,-73.75602051,189
JUIN23144E2,45.52964617,-73.75545,190
JUIN23144E2,45.52958333,-73.7553857,191
JUIN23144E2,45.52954753,-73.75529592,192
JUIN23144E2,45.52952082,-73.75516777,193
JUIN23144E2,45.529503,-73.75509088,194
JUIN23144E2,45.52946766,-73.75479626,195
JUIN23144E2,45.52941487,-73.75425831,196
JUIN23144E2,45.5293887,-73.75388692,197
JUIN23144E2,45.52933596,-73.75332337,198
JUIN23144E2,45.5293099,-73.75290077,199
JUIN23144E2,45.5292929,-73.75245261,200
JUIN23144E2,45.52931166,-73.75210703,201
JUIN23144E2,45.5294118,-73.75158257,202
JUIN23144E2,45.52950257,-73.7512245,203
JUIN23144E2,45.52955693,-73.75105831,204
JUIN23144E2,45.52959317,-73.75094325,205
JUIN23144E2,45.52964741,-73.75082827,206
JUIN23144E2,45.52978309,-73.75050881,207
JUIN23144E2,45.53000012,-73.75002327,208
JUIN23144E2,45.5303076,-73.74932048,209
JUIN23144E2,45.53031665,-73.74929491,210
JUIN23144E2,45.53061865,-73.74862996,211
JUIN23144E2,45.53070545,-73.74843884,212
JUIN23144E2,45.53106669,-73.7478387,213
JUIN23144E2,45.53133764,-73.74737898,214
JUIN23144E2,45.53139182,-73.7472896,215
JUIN23144E2,45.53145508,-73.74716184,216
JUIN23144E2,45.53161777,-73.74682968,217
JUIN23144E2,45.53174427,-73.74658697,218
JUIN23144E2,45.53187075,-73.74635707,219
JUIN23144E2,45.53194304,-73.74621655,220
JUIN23144E2,45.53206046,-73.74601221,221
JUIN23144E2,45.53220495,-73.74576958,222
JUIN23144E2,45.53237672,-73.74539904,223
JUIN23144E2,45.53240393,-73.74529673,224
JUIN23144E2,45.53254848,-73.74502849,225
JUIN23144E2,45.53257564,-73.74495179,226
JUIN23144E2,45.53260278,-73.74488789,227
JUIN23144E2,45.5327837,-73.74444056,228
JUIN23144E2,45.53307351,-73.74357119,229
JUIN23144E2,45.53310975,-73.74345611,230
JUIN23144E2,45.53332704,-73.74282968,231
JUIN23144E2,45.5336257,-73.74202435,232
JUIN23144E2,45.53363478,-73.74198598,233
JUIN23144E2,45.5338338,-73.74148749,234
JUIN23144E2,45.53405997,-73.7409123,235
JUIN23144E2,45.53406902,-73.74088673,236
JUIN23144E2,45.53425001,-73.74040096,237
JUIN23144E2,45.53434048,-73.74017088,238
JUIN23144E2,45.53434051,-73.74015808,239
JUIN23144E2,45.53440382,-73.74000471,240
JUIN23144E2,45.53452176,-73.73954428,241
JUIN23144E2,45.53455848,-73.73919873,242
JUIN23144E2,45.53459504,-73.73893001,243
JUIN23144E2,45.53471327,-73.73832873,244
JUIN23144E2,45.53480408,-73.7379322,245
JUIN23144E2,45.53481316,-73.73789383,246
JUIN23144E2,45.53498519,-73.7373824,247
JUIN23144E2,45.53518422,-73.73687108,248
JUIN23144E2,45.53538314,-73.73641098,249
JUIN23144E2,45.53546478,-73.73609122,250
JUIN23144E2,45.53561,-73.73549005,251
JUIN23144E2,45.53561905,-73.73546448,252
JUIN23144E2,45.53574584,-73.73506808,253
JUIN23144E2,45.53583622,-73.7348764,254
JUIN23144E2,45.53595365,-73.73465922,255
JUIN23144E2,45.53615232,-73.73431434,256
JUIN23144E2,45.53621554,-73.73419936,257
JUIN23144E2,45.53652264,-73.73363725,258
JUIN23144E2,45.53652275,-73.73358604,259
JUIN23144E2,45.5365409,-73.73350929,260
JUIN23144E2,45.53656802,-73.73344538,261
JUIN23144E2,45.53660428,-73.73331749,262
JUIN23144E2,45.53663151,-73.73320236,263
JUIN23144E2,45.53664972,-73.73310001,264
JUIN23144E2,45.5366589,-73.73301041,265
JUIN23144E2,45.53666821,-73.7328568,266
JUIN23144E2,45.53666844,-73.73274157,267
JUIN23144E2,45.53667775,-73.73258795,268
JUIN23144E2,45.53668701,-73.73245995,269
JUIN23144E2,45.53669716,-73.73237482,270
JUIN23144E2,45.53670532,-73.73230638,271
JUIN23144E2,45.53672358,-73.73217841,272
JUIN23144E2,45.53675073,-73.7321017,273
JUIN23144E2,45.53677786,-73.73203779,274
JUIN23144E2,45.536715,-73.73197351,275
JUIN23144E2,45.53616706,-73.7314975,276
JUIN23144E2,45.53596944,-73.73133024,277
JUIN23144E2,45.53510707,-73.73059689,278
JUIN23144E2,45.53464909,-73.73013408,279
JUIN23144E2,45.53375998,-73.72927262,280
JUIN23144E2,45.53319442,-73.72860454,281
JUIN23144E2,45.53270967,-73.72802643,282
JUIN23144E2,45.53180288,-73.72699852,283
JUIN23144E2,45.53160555,-73.72667765,284
JUIN23144E2,45.53152489,-73.72651089,285
JUIN23144E2,45.53141737,-73.72628,286
JUIN23144E2,45.5313189,-73.72602355,287
JUIN23144E2,45.53118461,-73.72567733,288
JUIN23144E2,45.53071813,-73.7249457,289
JUIN23144E2,45.53033239,-73.72434244,290
JUIN23144E2,45.52974928,-73.72343113,291
JUIN23144E2,45.52970464,-73.72325172,292
JUIN23144E2,45.52946233,-73.7229179,293
JUIN23144E2,45.52893305,-73.72208365,294
JUIN23144E2,45.52860113,-73.72155745,295
JUIN23144E2,45.52837702,-73.72112129,296
JUIN23144E2,45.52816193,-73.72067237,297
JUIN23144E2,45.52792893,-73.72017217,298
JUIN23144E2,45.52770506,-73.719608,299
JUIN23144E2,45.52740971,-73.71877472,300
JUIN23144E2,45.52667556,-73.71682598,301
JUIN23144E2,45.52611152,-73.7153132,302
JUIN23144E2,45.52590557,-73.71477474,303
JUIN23144E2,45.52572645,-73.714326,304
JUIN23144E2,45.52535031,-73.71336445,305
JUIN23144E2,45.52524279,-73.71312082,306
JUIN23144E2,45.52517109,-73.71296693,307
JUIN23144E2,45.5249563,-73.71233884,308
JUIN23144E2,45.52488467,-73.71214655,309
JUIN23144E2,45.52480401,-73.71196703,310
JUIN23144E2,45.52475021,-73.71186441,311
JUIN23144E2,45.52446324,-73.71133848,312
JUIN23144E2,45.52438249,-73.71121016,313
JUIN23144E2,45.52338665,-73.70959349,314
JUIN23144E2,45.52312649,-73.70915728,315
JUIN23144E2,45.52309957,-73.70911878,316
JUIN23144E2,45.52245351,-73.70811791,317
JUIN23144E2,45.5221933,-73.70770733,318
JUIN23144E2,45.52211255,-73.70757902,319
JUIN23144E2,45.52178952,-73.7070786,320
JUIN23144E2,45.52166389,-73.70688613,321
JUIN23144E2,45.52142168,-73.70647562,322
JUIN23144E2,45.52096438,-73.7055779,323
JUIN23144E2,45.51949244,-73.70324529,324
JUIN23144E2,45.51881085,-73.70216522,325
JUIN23144E2,45.51853269,-73.70171623,326
JUIN23144E2,45.51744693,-73.69998437,327
JUIN23144E2,45.51583177,-73.69736756,328
JUIN23144E2,45.51523955,-73.69639274,329
JUIN23144E2,45.51449466,-73.69523823,330
JUIN23144E2,45.51332352,-73.69338678,331
JUIN23144E2,45.51331006,-73.6933655,332
JUIN23144E2,45.51312159,-73.69307048,333
JUIN23144E2,45.51308571,-73.69300636,334
JUIN23144E2,45.51303187,-73.69291658,335
JUIN23144E2,45.51313104,-73.69280173,336
JUIN23144E2,45.51416803,-73.69151257,337
JUIN23144E2,45.51391304,-73.69111124,338
JUIN23144E2,45.51275,-73.68928077,339
JUIN23144E2,45.5127232,-73.6891655,340
JUIN23144E2,45.51274134,-73.68907597,341
JUIN23144E2,45.51295779,-73.68878232,342
JUIN23144E2,45.51311108,-73.68859085,343
JUIN23144E2,45.51361604,-73.68795259,344
JUIN23144E2,45.51420207,-73.68726339,345
JUIN23144E2,45.51474314,-73.68654843,346
JUIN23144E2,45.51529319,-73.68584628,347
JUIN23144E2,45.51558264,-73.68548429,348
JUIN23144E2,45.51583419,-73.68516969,349
JUIN23144E2,45.51490074,-73.68369472,350
JUIN23144E2,45.51485581,-73.68365617,351
JUIN23144E2,45.51475703,-73.68352786,352
JUIN23144E2,45.51449655,-73.68323263,353
JUIN23144E2,45.51434389,-73.68304015,354
JUIN23144E2,45.51424515,-73.68288624,355
JUIN23144E2,45.51420031,-73.6827965,356
JUIN23144E2,45.51417337,-73.68275802,357
JUIN23144E2,45.51371562,-73.68202699,358
JUIN23144E2,45.51353527,-73.68226959,359
JUIN23144E2,45.51345412,-73.68237172,360
JUIN23144E2,45.51321493,-73.6826856,361
JUIN23144O1,45.51320871,-73.68269376,10
JUIN23144O1,45.51308441,-73.68285688,11
JUIN23144O1,45.51343459,-73.68343897,12
JUIN23144O1,45.51352416,-73.68358785,13
JUIN23144O1,45.51355107,-73.68363913,14
JUIN23144O1,45.51358696,-73.68370324,15
JUIN23144O1,45.5129017,-73.68455853,16
JUIN23144O1,45.51269428,-73.68483942,17
JUIN23144O1,45.51210821,-73.68556703,18
JUIN23144O1,45.51123357,-73.68666482,19
JUIN23144O1,45.51036792,-73.6877626,20
JUIN23144O1,45.5101425,-73.68804341,21
JUIN23144O1,45.51027223,-73.68825297,22
JUIN23144O1,45.51034892,-73.68837685,23
JUIN23144O1,45.51205235,-73.69109501,24
JUIN23144O1,45.51235025,-73.6915704,25
JUIN23144O1,45.51313104,-73.69280173,26
JUIN23144O1,45.5131849,-73.69287871,27
JUIN23144O1,45.51322079,-73.69294283,28
JUIN23144O1,45.51411925,-73.6943706,29
JUIN23144O1,45.51458487,-73.69511055,30
JUIN23144O1,45.51530283,-73.69622657,31
JUIN23144O1,45.51592195,-73.69725268,32
JUIN23144O1,45.51753712,-73.69986949,33
JUIN23144O1,45.51862288,-73.70160135,34
JUIN23144O1,45.51896382,-73.70216577,35
JUIN23144O1,45.52103652,-73.70548856,36
JUIN23144O1,45.52145802,-73.70628374,37
JUIN23144O1,45.52174504,-73.70679682,38
JUIN23144O1,45.52187067,-73.70698929,39
JUIN23144O1,45.52218477,-73.70745128,40
JUIN23144O1,45.52226552,-73.70757958,41
JUIN23144O1,45.52248985,-73.70792603,42
JUIN23144O1,45.52287562,-73.70856751,43
JUIN23144O1,45.52311785,-73.70896524,44
JUIN23144O1,45.52321652,-73.70913202,45
JUIN23144O1,45.52452639,-73.7112491,46
JUIN23144O1,45.5250109,-73.71200621,47
JUIN23144O1,45.52514555,-73.71218594,48
JUIN23144O1,45.52528016,-73.71237847,49
JUIN23144O1,45.52549541,-73.71276333,50
JUIN23144O1,45.52567879,-73.71305717,51
JUIN23144O1,45.52646433,-73.714316,52
JUIN23144O1,45.52743326,-73.71585593,53
JUIN23144O1,45.52841126,-73.71734474,54
JUIN23144O1,45.52905724,-73.71834582,55
JUIN23144O1,45.52911106,-73.71843565,56
JUIN23144O1,45.52961344,-73.71923135,57
JUIN23144O1,45.53026344,-73.72024451,58
JUIN23144O1,45.53081561,-73.72110524,59
JUIN23144O1,45.53121922,-73.72178538,60
JUIN23144O1,45.53139602,-73.72341205,61
JUIN23144O1,45.53146695,-73.72395006,62
JUIN23144O1,45.53120525,-73.72433311,63
JUIN23144O1,45.53116399,-73.72438418,64
JUIN23144O1,45.53084444,-73.72477977,65
JUIN23144O1,45.53098801,-73.72498519,66
JUIN23144O1,45.53118534,-73.72530605,67
JUIN23144O1,45.53131076,-73.72558822,68
JUIN23144O1,45.53144505,-73.72593443,69
JUIN23144O1,45.53153463,-73.72613964,70
JUIN23144O1,45.53162426,-73.72631924,71
JUIN23144O1,45.5317498,-73.7265374,72
JUIN23144O1,45.53188442,-73.72671718,73
JUIN23144O1,45.53234227,-73.72725675,74
JUIN23144O1,45.53332968,-73.72846425,75
JUIN23144O1,45.53385943,-73.72904256,76
JUIN23144O1,45.53416478,-73.72933828,77
JUIN23144O1,45.5345958,-73.72978816,78
JUIN23144O1,45.53475743,-73.72995527,79
JUIN23144O1,45.53520649,-73.73037963,80
JUIN23144O1,45.53632027,-73.73138289,81
JUIN23144O1,45.53659875,-73.73161451,82
JUIN23144O1,45.53680529,-73.73182023,83
JUIN23144O1,45.53677786,-73.73203779,84
JUIN23144O1,45.53680469,-73.73211472,85
JUIN23144O1,45.53681351,-73.73220439,86
JUIN23144O1,45.53681333,-73.73229402,87
JUIN23144O1,45.53677595,-73.73297248,88
JUIN23144O1,45.53674857,-73.73316443,89
JUIN23144O1,45.53669421,-73.73334347,90
JUIN23144O1,45.53666706,-73.73342018,91
JUIN23144O1,45.53659478,-73.73356073,92
