shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
144E,45.526617,-73.76543,1799
144E,45.52669,-73.76502,1810
144E,45.526745,-73.76474,1820
144E,45.526763,-73.76467,1830
144E,45.5268,-73.76455,1840
144E,45.526908,-73.76423,1850
144E,45.527107,-73.76369,1859
144E,45.52727,-73.76331,1870
144E,45.527352,-73.76306,1880
144E,45.527436,-73.76282,1890
144E,45.527442,-73.7628,1900
144E,45.527488,-73.7626,1910
144E,45.527497,-73.76254,1919
144E,45.52797,-73.76053,1930
144E,45.528095,-73.76,1940
144E,45.528206,-73.75954,1950
144E,45.528342,-73.75896,1960
144E,45.528523,-73.75833,1969
144E,45.528668,-73.75786,1980
144E,45.52884,-73.75745,1990
144E,45.529117,-73.75675,2000
144E,45.529383,-73.75607,2010
144E,45.529407,-73.75602,2020
144E,45.529646,-73.75545,2029
144E,45.529583,-73.75538,2040
144E,45.529547,-73.75529,2050
144E,45.52952,-73.75516,2060
144E,45.529503,-73.75509,2070
144E,45.529467,-73.75479,2080
144E,45.529414,-73.75425,2090
144E,45.529406,-73.75413,2100
144E,45.529388,-73.75388,2110
144E,45.529336,-73.75332,2120
144E,45.529309,-73.7529,2130
144E,45.529292,-73.75245,2140
144E,45.529311,-73.7521,2150
144E,45.5294,-73.75163,2160
144E,45.529411,-73.75158,2170
144E,45.529502,-73.75122,2180
144E,45.529556,-73.75105,2190
144E,45.529593,-73.75094,2200
144E,45.529647,-73.75082,2210
144E,45.529783,-73.7505,2220
144E,45.53,-73.75002,2230
144E,45.530279,-73.74938,2240
144E,45.530307,-73.74932,2250
144E,45.530316,-73.74929,2260
144E,45.530618,-73.74863,2270
144E,45.530705,-73.74843,2280
144E,45.531066,-73.74783,2290
144E,45.531337,-73.74737,2300
144E,45.531391,-73.74728,2310
144E,45.531455,-73.74716,2320
144E,45.531462,-73.74714,2330
144E,45.531617,-73.74682,2340
144E,45.531744,-73.74658,2350
144E,45.53187,-73.74635,2360
144E,45.531943,-73.74621,2370
144E,45.53206,-73.74601,2380
144E,45.532205,-73.74576,2390
144E,45.532344,-73.74546,2400
144E,45.532376,-73.74539,2410
144E,45.532403,-73.74529,2420
144E,45.532548,-73.74502,2430
144E,45.532575,-73.74495,2440
144E,45.532602,-73.74488,2450
144E,45.532783,-73.74444,2460
144E,45.532986,-73.74383,2470
144E,45.533073,-73.74357,2480
144E,45.533109,-73.74345,2490
144E,45.533327,-73.74282,2500
144E,45.533625,-73.74202,2510
144E,45.533634,-73.74198,2520
144E,45.533833,-73.74148,2530
144E,45.534034,-73.74097,2540
144E,45.53406,-73.74091,2550
144E,45.534069,-73.74088,2560
144E,45.53425,-73.7404,2570
144E,45.53434,-73.74017,2580
144E,45.53434,-73.74015,2590
144E,45.534403,-73.74,2600
144E,45.534521,-73.73954,2610
144E,45.534558,-73.73919,2620
144E,45.534595,-73.73893,2630
144E,45.534713,-73.73832,2640
144E,45.534804,-73.73793,2650
144E,45.534813,-73.73789,2660
144E,45.534985,-73.73738,2670
144E,45.535063,-73.73718,2680
144E,45.535184,-73.73687,2690
144E,45.535383,-73.73641,2700
144E,45.535464,-73.73609,2710
144E,45.53561,-73.73549,2720
144E,45.535619,-73.73546,2730
144E,45.535745,-73.73506,2740
144E,45.535836,-73.73487,2750
144E,45.535951,-73.73466,2760
144E,45.535953,-73.73465,2770
144E,45.536152,-73.73431,2780
144E,45.536215,-73.73419,2790
144E,45.536522,-73.73363,2800
144E,45.536522,-73.73358,2810
144E,45.53654,-73.7335,2820
144E,45.536568,-73.73344,2830
144E,45.536604,-73.73331,2840
144E,45.536631,-73.7332,2850
144E,45.536649,-73.7331,2860
144E,45.536651,-73.73308,2870
144E,45.536658,-73.73301,2880
144E,45.536668,-73.73285,2890
144E,45.536668,-73.73274,2900
144E,45.536677,-73.73258,2910
144E,45.536687,-73.73246,2920
144E,45.536697,-73.73237,2930
144E,45.536705,-73.7323,2940
144E,45.536723,-73.73217,2950
144E,45.53675,-73.7321,2960
144E,45.536777,-73.73203,2970
144E,45.536715,-73.73197,2980
144E,45.536167,-73.73149,2990
144E,45.535969,-73.73133,3000
144E,45.535107,-73.73059,3010
144E,45.534649,-73.73013,3020
144E,45.534396,-73.72988,3030
144E,45.53376,-73.72927,3040
144E,45.533194,-73.7286,3050
144E,45.532709,-73.72802,3060
144E,45.531802,-73.72699,3070
144E,45.531605,-73.72667,3080
144E,45.531524,-73.72651,3090
144E,45.531417,-73.72628,3100
144E,45.531318,-73.72602,3110
144E,45.531184,-73.72567,3120
144E,45.530718,-73.72494,3130
144E,45.530332,-73.72434,3139
144E,45.529749,-73.72343,3150
144E,45.529704,-73.72325,3160
144E,45.529516,-73.72299,3170
144E,45.529462,-73.72291,3180
144E,45.528933,-73.72208,3190
144E,45.528601,-73.72155,3200
144E,45.528377,-73.72112,3209
144E,45.528161,-73.72067,3220
144E,45.527928,-73.72017,3230
144E,45.527705,-73.7196,3240
144E,45.527409,-73.71877,3250
144E,45.526675,-73.71682,3259
144E,45.526111,-73.71531,3270
144E,45.525905,-73.71477,3280
144E,45.525726,-73.71432,3290
144E,45.52535,-73.71336,3300
144E,45.525242,-73.71312,3309
144E,45.525171,-73.71296,3320
144E,45.524956,-73.71233,3330
144E,45.524884,-73.71214,3340
144E,45.524804,-73.71196,3350
144E,45.52475,-73.71186,3360
144E,45.524463,-73.71133,3370
144E,45.524382,-73.71121,3379
144E,45.523386,-73.70959,3390
144E,45.523126,-73.70915,3400
144E,45.523099,-73.70911,3410
144E,45.522713,-73.70852,3420
144E,45.522453,-73.70811,3429
144E,45.522193,-73.7077,3440
144E,45.522112,-73.70757,3450
144E,45.521789,-73.70707,3460
144E,45.521663,-73.70688,3470
144E,45.521421,-73.70647,3479
144E,45.520964,-73.70557,3490
144E,45.519492,-73.70324,3500
144E,45.51881,-73.70216,3510
144E,45.518532,-73.70171,3520
144E,45.51792,-73.70074,3530
144E,45.517446,-73.69998,3540
144E,45.515831,-73.69736,3549
144E,45.515239,-73.69639,3560
144E,45.514494,-73.69523,3570
144E,45.51331,-73.69336,3580
144E,45.513121,-73.69307,3590
144E,45.513085,-73.693,3599
144E,45.513031,-73.69291,3610
144E,45.512843,-73.6926,3620
144E,45.51226,-73.69168,3630
144E,45.510303,-73.68855,3640
144E,45.510237,-73.68844,3649
144E,45.510061,-73.68814,3660
144E,45.510016,-73.68808,3670
144E,45.509989,-73.68804,3680
144E,45.51007,-73.68794,3690
144E,45.511152,-73.68656,3700
144E,45.511811,-73.68573,3710
144E,45.512045,-73.68543,3719
144E,45.512324,-73.68509,3730
144E,45.512613,-73.68471,3740
144E,45.51282,-73.68445,3750
144E,45.513402,-73.68373,3760
144E,45.513524,-73.68358,3769
144E,45.513137,-73.68294,100000
144O,45.512491,-73.68307,0
144O,45.512904,-73.68257,10
144O,45.513084,-73.68285,20
144O,45.513434,-73.68343,29
144O,45.513524,-73.68358,40
144O,45.513551,-73.68363,50
144O,45.513587,-73.6837,59
144O,45.512901,-73.68455,70
144O,45.512694,-73.68483,80
144O,45.512108,-73.68556,90
144O,45.511233,-73.68666,100
144O,45.510367,-73.68776,110
144O,45.510142,-73.68804,119
144O,45.510272,-73.68825,130
144O,45.510348,-73.68837,140
144O,45.512052,-73.69109,150
144O,45.51235,-73.69157,160
144O,45.513131,-73.6928,170
144O,45.513184,-73.69287,180
144O,45.51322,-73.69294,190
144O,45.514119,-73.69437,200
144O,45.514584,-73.69511,210
144O,45.515302,-73.69622,220
144O,45.515922,-73.69725,230
144O,45.517341,-73.69955,239
144O,45.517537,-73.69986,250
144O,45.518622,-73.7016,260
144O,45.518963,-73.70216,270
144O,45.521036,-73.70548,280
144O,45.521458,-73.70628,290
144O,45.521745,-73.70679,300
144O,45.52187,-73.70698,310
144O,45.522184,-73.70745,320
144O,45.522265,-73.70757,330
144O,45.522489,-73.70792,340
144O,45.522603,-73.70811,350
144O,45.522875,-73.70856,360
144O,45.523117,-73.70896,370
144O,45.523216,-73.70913,380
144O,45.524526,-73.71124,390
144O,45.52501,-73.712,400
144O,45.525145,-73.71218,410
144O,45.52528,-73.71237,420
144O,45.525495,-73.71276,430
144O,45.525678,-73.71305,440
144O,45.526464,-73.71431,449
144O,45.527433,-73.71585,460
144O,45.528411,-73.71734,470
144O,45.529057,-73.71834,479
144O,45.529111,-73.71843,490
144O,45.529613,-73.71923,500
144O,45.530263,-73.72024,510
144O,45.530815,-73.7211,520
144O,45.531129,-73.72163,530
144O,45.531219,-73.72178,540
144O,45.531396,-73.72341,550
144O,45.531467,-73.72395,560
144O,45.531205,-73.72433,570
144O,45.531164,-73.72438,580
144O,45.530844,-73.72477,590
144O,45.530988,-73.72498,600
144O,45.531185,-73.7253,610
144O,45.53131,-73.72558,620
144O,45.531445,-73.72593,630
144O,45.531534,-73.72613,640
144O,45.531624,-73.72631,650
144O,45.531749,-73.72653,660
144O,45.531884,-73.72671,670
144O,45.532342,-73.72725,680
144O,45.533329,-73.72846,690
144O,45.533859,-73.72904,700
144O,45.534164,-73.72933,710
144O,45.534595,-73.72978,720
144O,45.534757,-73.72995,730
144O,45.535206,-73.73037,740
144O,45.53632,-73.73138,750
144O,45.536598,-73.73161,760
144O,45.536805,-73.73182,770
144O,45.536777,-73.73203,780
144O,45.536804,-73.73211,790
144O,45.536813,-73.7322,800
144O,45.536813,-73.73229,810
144O,45.536785,-73.7328,820
144O,45.536776,-73.73297,830
144O,45.536748,-73.73316,840
144O,45.536694,-73.73334,850
144O,45.536667,-73.73342,860
144O,45.536594,-73.73356,869
144O,45.536522,-73.73363,880
144O,45.536215,-73.73419,890
144O,45.536152,-73.73431,899
144O,45.535953,-73.73465,910
144O,45.535902,-73.73475,920
144O,45.535836,-73.73487,929
144O,45.535745,-73.73506,940
144O,45.535619,-73.73546,950
144O,45.53561,-73.73549,959
144O,45.535464,-73.73609,970
144O,45.535383,-73.73641,980
144O,45.535184,-73.73687,990
144O,45.535151,-73.73695,1000
144O,45.535103,-73.73707,1010
144O,45.534985,-73.73738,1020
144O,45.534813,-73.73789,1030
144O,45.534804,-73.73793,1040
144O,45.534713,-73.73832,1050
144O,45.53468,-73.73849,1060
144O,45.534595,-73.73893,1070
144O,45.534558,-73.73919,1080
144O,45.534521,-73.73954,1090
144O,45.534403,-73.74,1100
144O,45.53434,-73.74015,1110
144O,45.53434,-73.74017,1120
144O,45.53425,-73.7404,1130
144O,45.534107,-73.74078,1140
144O,45.534069,-73.74088,1150
144O,45.53406,-73.74091,1160
144O,45.533833,-73.74148,1170
144O,45.533634,-73.74198,1180
144O,45.533625,-73.74202,1190
144O,45.533327,-73.74282,1200
144O,45.53313,-73.74339,1210
144O,45.533109,-73.74345,1220
144O,45.533073,-73.74357,1230
144O,45.532783,-73.74444,1240
144O,45.532602,-73.74488,1250
144O,45.53258,-73.74494,1260
144O,45.532575,-73.74495,1270
144O,45.532548,-73.74502,1280
144O,45.532403,-73.74529,1290
144O,45.532376,-73.74539,1300
144O,45.532205,-73.74576,1310
144O,45.53206,-73.74601,1320
144O,45.531943,-73.74621,1330
144O,45.53187,-73.74635,1340
144O,45.531744,-73.74658,1350
144O,45.531617,-73.74682,1360
144O,45.531455,-73.74716,1370
144O,45.531391,-73.74728,1380
144O,45.531337,-73.74737,1390
144O,45.531281,-73.74747,1400
144O,45.531066,-73.74783,1410
144O,45.530705,-73.74843,1420
144O,45.530382,-73.74915,1430
144O,45.530316,-73.74929,1440
144O,45.530307,-73.74932,1450
144O,45.53,-73.75002,1460
144O,45.529783,-73.7505,1470
144O,45.529647,-73.75082,1480
144O,45.529593,-73.75094,1490
144O,45.529556,-73.75105,1500
144O,45.529502,-73.75122,1510
144O,45.529442,-73.75146,1520
144O,45.529411,-73.75158,1530
144O,45.529311,-73.7521,1540
144O,45.529292,-73.75245,1550
144O,45.529309,-73.75289,1560
144O,45.529309,-73.7529,1569
144O,45.529336,-73.75332,1580
144O,45.529388,-73.75388,1590
144O,45.529389,-73.75389,1600
144O,45.529414,-73.75425,1610
144O,45.529467,-73.75479,1620
144O,45.529503,-73.75509,1629
144O,45.52952,-73.75516,1640
144O,45.529547,-73.75529,1650
144O,45.529583,-73.75538,1660
144O,45.529646,-73.75545,1670
144O,45.529744,-73.75556,1680
144O,45.5295,-73.75617,1689
144O,45.528984,-73.75744,1700
144O,45.528939,-73.75755,1710
144O,45.528794,-73.75795,1720
144O,45.528631,-73.75845,1730
144O,45.528495,-73.75893,1739
144O,45.528404,-73.75931,1750
144O,45.528379,-73.75939,1760
144O,45.528341,-73.75952,1770
144O,45.528077,-73.76057,1780
144O,45.527609,-73.76253,1790
144O,45.527596,-73.76258,1799
144O,45.527578,-73.76264,1810
144O,45.527424,-73.76318,1820
144O,45.52736,-73.76337,1830
144O,45.527197,-73.76377,1840
144O,45.52698,-73.76432,1850
144O,45.526914,-73.76453,1859
144O,45.526898,-73.76459,1870
144O,45.526844,-73.76478,1880
144O,45.526789,-73.76502,1890
144O,45.526717,-73.76538,1900
144O,45.526643,-73.76592,1910
144O,45.526556,-73.76698,1919
144O,45.526477,-73.76795,1930
144O,45.526338,-73.76929,1940
144O,45.526328,-73.76946,1950
144O,45.52632,-73.76959,1960
144O,45.526264,-73.77027,1969
144O,45.526223,-73.77065,1980
144O,45.526145,-73.77138,1990
144O,45.52608,-73.77189,2000
144O,45.526007,-73.77231,2010
144O,45.525935,-73.77257,2020
144O,45.525853,-73.77285,2029
144O,45.525763,-73.77311,2040
144O,45.525717,-73.77325,2050
144O,45.525472,-73.77405,2060
144O,45.525373,-73.77432,2070
144O,45.525156,-73.77482,2080
144O,45.524983,-73.7753,2090
144O,45.524241,-73.77734,2100
144O,45.523969,-73.77808,2110
144O,45.52348,-73.77942,2120
144O,45.523108,-73.78051,2130
144O,45.522583,-73.78189,2140
144O,45.522502,-73.78177,2150
144O,45.522274,-73.78154,2160
144O,45.521658,-73.78092,2170
144O,45.521506,-73.78078,2180
144O,45.521452,-73.78073,2190
144O,45.521218,-73.78051,2200
144O,45.521147,-73.78046,2210
144O,45.520985,-73.78034,2220
144O,45.520895,-73.78029,2230
144O,45.520841,-73.78024,2240
144O,45.520814,-73.78032,2250
144O,45.520705,-73.78071,2260
144O,45.520641,-73.78095,2270
144O,45.520587,-73.78109,2280
144O,45.520542,-73.7812,2290
144O,45.520397,-73.78148,2300
144O,45.520325,-73.78163,2310
144O,45.52026,-73.78179,2320
144O,45.52018,-73.78198,2330
144O,45.520126,-73.78213,2340
144O,45.520053,-73.78231,2350
144O,45.51999,-73.78251,2360
144O,45.519899,-73.78283,2370
144O,45.519826,-73.7831,2380
144O,45.519763,-73.78332,2390
144O,45.519645,-73.7836,2400
144O,45.519412,-73.78405,2410
144O,45.519356,-73.78416,2420
144O,45.51931,-73.78428,2430
144O,45.519274,-73.78438,2440
144O,45.519157,-73.78466,2450
144O,45.519075,-73.7849,2460
144O,45.519011,-73.78517,2470
144O,45.518938,-73.7855,2480
144O,45.518892,-73.78591,2490
144O,45.518873,-73.78635,2500
144O,45.518837,-73.78668,2510
144O,45.518805,-73.7869,2520
144O,45.518791,-73.787,2530
144O,45.518727,-73.78723,2540
144O,45.518618,-73.78787,2550
144O,45.518499,-73.78833,2560
144O,45.518427,-73.78862,2570
144O,45.518372,-73.78892,2580
144O,45.518272,-73.78938,2590
144O,45.518268,-73.7894,2600
144O,45.518262,-73.78943,2610
144O,45.51819,-73.78986,2620
144O,45.518126,-73.7902,2630
144O,45.518044,-73.79064,2640
144O,45.51797,-73.7911,2650
144O,45.517952,-73.79133,2660
144O,45.517922,-73.79152,2670
144O,45.517915,-73.79156,2680
144O,45.517896,-73.79192,2690
144O,45.517877,-73.79245,2700
144O,45.51784,-73.79288,2710
144O,45.517812,-73.79338,2720
144O,45.517784,-73.79375,2730
144O,45.517774,-73.79397,2740
144O,45.517765,-73.79416,2750
144O,45.5178,-73.79457,2760
144O,45.517834,-73.79503,2770
144O,45.517896,-73.79546,2780
144O,45.517977,-73.79576,2790
144O,45.518128,-73.79637,2800
144O,45.518217,-73.79679,2810
144O,45.518332,-73.79731,2820
144O,45.518386,-73.79765,2830
144O,45.518439,-73.79797,2840
144O,45.518452,-73.79806,2850
144O,45.518474,-73.7982,2860
144O,45.518527,-73.79865,2870
144O,45.518606,-73.79924,2880
144O,45.518651,-73.79956,2890
144O,45.518686,-73.79982,2900
144O,45.518685,-73.80009,2910
144O,45.518693,-73.80039,2920
144O,45.518692,-73.80075,2930
144O,45.518697,-73.80093,2940
144O,45.518701,-73.80107,2950
144O,45.518735,-73.80149,2960
144O,45.518753,-73.80167,2970
144O,45.51877,-73.80183,2980
144O,45.518814,-73.80233,2990
